"focal","water","post_num","igr","equil","alpha_inter","microbe"
"BRHO",0.6,2934,5.06920570609833,150,-0.0127416424301388,0
"BRHO",0.6,1970,5.16428766865048,142,-0.0129683758786,0
"BRHO",0.6,2169,4.53933079566384,176,-0.0167771045429655,0
"BRHO",0.6,1798,5.04449587117597,111,-0.0184284063283124,0
"BRHO",0.6,152,4.52821663752518,196,-0.0152499368906737,0
"BRHO",0.6,651,5.02780692455793,124,-0.0160206782381666,0
"BRHO",0.6,2662,4.59962188906394,157,-0.0180954443097884,0
"BRHO",0.6,927,4.49459828677739,176,-0.0171149796679,0
"BRHO",0.6,759,4.96114984822751,164,-0.0129145166476264,0
"BRHO",0.6,1475,5.18388598598758,132,-0.0124852267693805,0
"BRHO",0.6,5,4.82374342155141,147,-0.0161261325872739,0
"BRHO",0.6,2078,5.32227847191537,115,-0.012776042421425,0
"BRHO",0.6,145,4.56466113464877,189,-0.0150193310479205,0
"BRHO",0.6,1219,4.81674533182641,143,-0.0165116259833436,0
"BRHO",0.6,141,4.71201719429081,146,-0.0171483260534022,0
"BRHO",0.6,546,4.46848212398071,178,-0.0171024090049426,0
"BRHO",0.6,335,4.64362081617675,148,-0.0190632241856263,0
"BRHO",0.6,2474,4.8988925574564,167,-0.0127579346293164,0
"BRHO",0.6,1303,5.02365377717599,136,-0.015664986592472,0
"BRHO",0.6,573,4.99965505431274,149,-0.013971295714553,0
"BRHO",0.6,1812,4.18956296152461,204,-0.0179216840774943,0
"BRHO",0.6,477,4.41640926640866,178,-0.018471043338297,0
"BRHO",0.6,166,5.21744630919402,126,-0.0131426720191782,0
"BRHO",0.6,2618,4.96479520790833,158,-0.0138552045376592,0
"BRHO",0.6,2238,4.40948508088154,228,-0.013732197887682,0
"BRHO",0.6,2298,5.13469053496597,135,-0.0132124256333034,0
"BRHO",0.6,2894,4.1786625933636,228,-0.016116255026169,0
"BRHO",0.6,2135,4.88340214357287,162,-0.0146627374944413,0
"BRHO",0.6,1307,4.92616579971153,140,-0.0151360815553111,0
"BRHO",0.6,1073,4.61628346751721,149,-0.0188972218729485,0
"BRHO",0.6,2075,4.34813521247233,192,-0.0175753659740958,0
"BRHO",0.6,1270,4.91276909784249,157,-0.0141523433839309,0
"BRHO",0.6,1726,4.78593418677795,144,-0.0172314488620291,0
"BRHO",0.6,415,4.88333258678631,125,-0.0175901308043287,0
"BRHO",0.6,2025,4.82553839685829,150,-0.0157314922277646,0
"BRHO",0.6,1617,5.06704759539335,135,-0.0144687997634144,0
"BRHO",0.6,598,4.98482553294807,141,-0.0140533277665443,0
"BRHO",0.6,1565,4.9647201472063,127,-0.0170881473011894,0
"BRHO",0.6,754,5.13681115686868,148,-0.0126309819413969,0
"BRHO",0.6,1601,4.8316812515881,149,-0.0163441135638538,0
"BRHO",0.6,690,4.97385846124624,130,-0.0163224950484193,0
"BRHO",0.6,2449,5.09501741667447,116,-0.0161492781234893,0
"BRHO",0.6,960,4.94110227926982,132,-0.0162806831152952,0
"BRHO",0.6,2183,4.78431010781224,143,-0.0166810288774775,0
"BRHO",0.6,492,4.72377588330272,145,-0.018844906760961,0
"BRHO",0.6,1483,4.88127520094132,141,-0.0170661562770704,0
"BRHO",0.6,1403,4.87451573846234,156,-0.0150678236721863,0
"BRHO",0.6,2633,5.05690569425533,137,-0.0151749891927154,0
"BRHO",0.6,889,5.18325773871212,142,-0.0128511578680589,0
"BRHO",0.6,1124,4.4182925779564,171,-0.0189606325566675,0
"BRHO",0.6,236,4.00491872962534,215,-0.0182355568545456,0
"BRHO",0.6,1679,4.93302930172309,185,-0.0125087161839611,0
"BRHO",0.6,2532,4.80108323111779,164,-0.0153657748165594,0
"BRHO",0.6,107,4.93837011807411,162,-0.0137905192995215,0
"BRHO",0.6,566,3.89090429753114,215,-0.0190299285175029,0
"BRHO",0.6,291,4.57935408139681,167,-0.0167973033133275,0
"BRHO",0.6,751,3.95215957082403,221,-0.0179689854609191,0
"BRHO",0.6,2674,4.90882526577907,134,-0.0156512978655705,0
"BRHO",0.6,1657,4.82225229378737,172,-0.014192678552475,0
"BRHO",0.6,1188,5.0683171221069,125,-0.0152780677746663,0
"BRHO",0.6,2112,4.89324450038012,175,-0.013262029235854,0
"BRHO",0.6,2501,4.34277858851507,194,-0.0178796622387149,0
"BRHO",0.6,2440,4.83421006115446,200,-0.0123500958400029,0
"BRHO",0.6,638,3.94244150251659,225,-0.0184710781666421,0
"BRHO",0.6,1225,5.15603354507765,119,-0.0143948340478111,0
"BRHO",0.6,2066,4.84078105908611,176,-0.0134412238730344,0
"BRHO",0.6,239,4.63305783465268,147,-0.0190474667855881,0
"BRHO",0.6,1442,4.25211544329051,224,-0.0157288563244114,0
"BRHO",0.6,2365,4.62810276779421,159,-0.0170549599546286,0
"BRHO",0.6,2534,5.21619830531338,120,-0.0138739249842589,0
"BRHO",0.6,2692,4.87289324110277,134,-0.0167641103393133,0
"BRHO",0.6,1790,4.93203196008817,153,-0.0137046713942292,0
"BRHO",0.6,2810,5.05515017506284,132,-0.0140973297017647,0
"BRHO",0.6,214,4.87702193077601,156,-0.0144379981417326,0
"BRHO",0.6,500,4.62115383435255,173,-0.0153383512739138,0
"BRHO",0.6,1499,5.12887698983564,118,-0.0147484564096177,0
"BRHO",0.6,1931,4.59625820656404,155,-0.0187376807623227,0
"BRHO",0.6,2946,4.86929554612047,151,-0.0149056024151239,0
"BRHO",0.6,354,4.69758107198443,150,-0.0167720645554583,0
"BRHO",0.6,2982,4.73402815751514,209,-0.0121644362960748,0
"BRHO",0.6,1100,4.18757996241089,210,-0.0178331791231073,0
"BRHO",0.6,497,4.60333348319341,148,-0.0188444220721498,0
"BRHO",0.6,344,4.51696566843344,174,-0.0170968749109498,0
"BRHO",0.6,1042,4.82960740961422,150,-0.0157903622688464,0
"BRHO",0.6,1808,4.61165119531029,151,-0.0187999296843576,0
"BRHO",0.6,2643,5.20770829146771,129,-0.0128985793399873,0
"BRHO",0.6,2134,5.01500201182882,146,-0.0135917205200579,0
"BRHO",0.6,447,4.89067797613839,178,-0.0127014033795072,0
"BRHO",0.6,1033,5.00209340788337,139,-0.0150967695060621,0
"BRHO",0.6,485,5.07979208895151,136,-0.014743495479018,0
"BRHO",0.6,2665,4.87383076666596,136,-0.0161856129038058,0
"BRHO",0.6,1662,4.86878106375607,121,-0.0180440690308305,0
"BRHO",0.6,1394,4.80713013109959,137,-0.0169532338468782,0
"BRHO",0.6,2353,4.94084799884321,137,-0.0168256827125814,0
"BRHO",0.6,2824,4.57443223644701,159,-0.0182394420188187,0
"BRHO",0.6,1357,4.95398765805574,148,-0.0146659609760947,0
"BRHO",0.6,824,4.73043961341418,141,-0.0181684784327851,0
"BRHO",0.6,2638,5.10386695730328,122,-0.0151239308547807,0
"BRHO",0.6,557,4.91993997257342,155,-0.0147166123981018,0
"BRHO",0.6,2502,4.94310726650929,157,-0.0133115748164734,0
"BRHO",0.6,2625,5.04253116635018,110,-0.0182814615556462,0
"BRHO",0.6,2749,4.80893356431025,150,-0.0164237461824325,0
"BRHO",0.6,2630,4.48476162617555,188,-0.0160950347347455,0
"BRHO",0.6,1585,4.9295734960553,157,-0.0142718055702598,0
"BRHO",0.6,1226,4.50805644437083,176,-0.0164548700004522,0
"BRHO",0.6,293,5.0545813904372,144,-0.0143777061630843,0
"BRHO",0.6,2517,4.89980044625985,158,-0.0149979280480692,0
"BRHO",0.6,1187,4.95130161804392,131,-0.0165763333145194,0
"BRHO",0.6,79,4.7620970642696,174,-0.0138274976374213,0
"BRHO",0.6,2345,5.16269923380727,120,-0.0139762325206921,0
"BRHO",0.6,737,4.91301515761945,137,-0.0161648461191238,0
"BRHO",0.6,1543,4.92051198311956,131,-0.017441431858539,0
"BRHO",0.6,703,4.79295515925398,156,-0.016235124427801,0
"BRHO",0.6,2280,4.94392544614647,159,-0.0132840030527331,0
"BRHO",0.6,2484,4.75992090713777,163,-0.0159531869005817,0
"BRHO",0.6,55,4.79660495490682,162,-0.0151248035731982,0
"BRHO",0.6,1606,4.83745840985318,166,-0.0139500157310427,0
"BRHO",0.6,1456,4.43546143368375,171,-0.0180115053437019,0
"BRHO",0.6,1012,4.77050279933084,146,-0.0174594015991133,0
"BRHO",0.6,820,5.04877978838615,146,-0.0136048410979241,0
"BRHO",0.6,1326,4.33040046749401,200,-0.0166669559599407,0
"BRHO",0.6,2243,4.48377011930303,171,-0.0174622646463385,0
"BRHO",0.6,2805,4.89099467445585,182,-0.0121447053761392,0
"BRHO",0.6,2439,5.37467750060493,108,-0.0131482010857462,0
"BRHO",0.6,2682,5.20940513056659,123,-0.0136024259430303,0
"BRHO",0.6,2607,4.85089858098301,165,-0.0137217277077117,0
"BRHO",0.6,637,4.83711686574825,122,-0.0186186216141959,0
"BRHO",0.6,2184,4.9380405453025,157,-0.0134286508814976,0
"BRHO",0.6,2056,4.71785114661668,169,-0.0151573497183264,0
"BRHO",0.6,2047,4.68133919848483,159,-0.0163798579418447,0
"BRHO",0.6,743,4.89826838759448,144,-0.0147041713205438,0
"BRHO",0.6,1938,4.84586946793858,175,-0.0138014038441823,0
"BRHO",0.6,771,4.80984774987378,139,-0.0182670544769364,0
"BRHO",0.6,987,4.55496567861881,172,-0.0167294467327956,0
"BRHO",0.6,2695,4.74683847974728,175,-0.0151319649113451,0
"BRHO",0.6,1487,4.75035486559404,199,-0.012684529909048,0
"BRHO",0.6,2248,4.80564442725006,136,-0.0174445106466429,0
"BRHO",0.6,2122,4.72686583798582,142,-0.0179380236072802,0
"BRHO",0.6,736,4.25588192970249,218,-0.0158982762411452,0
"BRHO",0.6,946,5.09368514600992,126,-0.0150633101855304,0
"BRHO",0.6,2174,4.50699165129025,217,-0.0134699884315061,0
"BRHO",0.6,2758,4.76863518928727,140,-0.0171004403907007,0
"BRHO",0.6,1048,4.46405239784863,195,-0.0157034984261361,0
"BRHO",0.6,855,4.90825983115759,140,-0.0165275743301579,0
"BRHO",0.6,2019,4.7550883330132,156,-0.0158918904542573,0
"BRHO",0.6,1874,5.02432245235774,126,-0.0159982843654324,0
"BRHO",0.6,1859,3.96430962584151,222,-0.0183284508962763,0
"BRHO",0.6,1637,4.41558943670588,172,-0.0186434140222559,0
"BRHO",0.6,1748,4.8565312904085,136,-0.0176408712122222,0
"BRHO",0.6,538,4.83057853519094,144,-0.0156781557320556,0
"BRHO",0.6,2994,4.9814881754235,126,-0.0163342485436057,0
"BRHO",0.6,2308,4.50169044549147,207,-0.0142752378513904,0
"BRHO",0.6,588,4.78523826867752,163,-0.0146410761965229,0
"BRHO",0.6,1431,5.00969269895028,155,-0.0132975618540452,0
"BRHO",0.6,2455,4.49591672082535,178,-0.0169343702794421,0
"BRHO",0.6,1267,5.20799684690727,115,-0.0150807503012454,0
"BRHO",0.6,1689,4.84987936227172,140,-0.0174955304896339,0
"BRHO",0.6,1998,4.85574867835456,142,-0.0166597615492391,0
"BRHO",0.6,1146,4.4137636848591,168,-0.018324241715396,0
"BRHO",0.6,1072,4.68631284622859,199,-0.013667124230421,0
"BRHO",0.6,1255,4.73991566572119,152,-0.0172750716844385,0
"BRHO",0.6,2355,4.39226683154092,179,-0.0181139063333377,0
"BRHO",0.6,1122,4.85154475689045,123,-0.018908405835416,0
"BRHO",0.6,1692,4.64907293156228,186,-0.0144579622728391,0
"BRHO",0.6,2171,4.61466198919133,148,-0.0185041075867735,0
"BRHO",0.6,1340,4.81079880904564,155,-0.0161528432902715,0
"BRHO",0.6,2969,4.80702046499768,128,-0.0190888671089488,0
"BRHO",0.6,583,4.8544278543482,148,-0.0151197521380496,0
"BRHO",0.6,2526,4.63420567330663,154,-0.0178113683261848,0
"BRHO",0.6,127,4.43326993124871,167,-0.0191266092021469,0
"BRHO",0.6,658,4.68939657584289,147,-0.0172972850538736,0
"BRHO",0.6,2650,4.60298579246976,187,-0.0147812040408694,0
"BRHO",0.6,1378,5.09486526544529,111,-0.0178399758237538,0
"BRHO",0.6,1843,5.12570066756817,137,-0.0140226947255699,0
"BRHO",0.6,1252,4.77002456160514,183,-0.0131240718236465,0
"BRHO",0.6,397,4.45473139042982,191,-0.0165745995372679,0
"BRHO",0.6,1774,5.32627531332171,117,-0.0133175051177456,0
"BRHO",0.6,2064,4.17052000072477,200,-0.0182213923245807,0
"BRHO",0.6,398,4.42024695363389,178,-0.0175555911157902,0
"BRHO",0.6,2426,4.83362190138777,181,-0.0125130254719938,0
"BRHO",0.6,355,4.64670773353278,162,-0.0172919783728,0
"BRHO",0.6,902,4.86781578016656,158,-0.014288975464447,0
"BRHO",0.6,2986,4.49402054880002,165,-0.0177594565961226,0
"BRHO",0.6,1297,4.57426174610504,153,-0.0185717290808655,0
"BRHO",0.6,1544,4.92399761068196,124,-0.0171631112922915,0
"BRHO",0.6,235,4.46239545113037,179,-0.0177961389784843,0
"BRHO",0.6,2210,5.17238197321536,129,-0.0127472629345102,0
"BRHO",0.6,1908,5.09315961960114,124,-0.0149452827599744,0
"BRHO",0.6,1490,5.14499101694838,130,-0.0138925852558216,0
"BRHO",0.6,260,4.90750862612027,150,-0.0150276170459391,0
"BRHO",0.6,1128,5.11175989010849,138,-0.0131540560208149,0
"BRHO",0.6,1243,5.20503078685179,135,-0.0121600642983839,0
"BRHO",0.6,2648,5.00908209450619,162,-0.0133153229928057,0
"BRHO",0.6,56,4.985911462693,135,-0.015287525358079,0
"BRHO",0.6,262,4.89205819511346,140,-0.0163932604015311,0
"BRHO",0.6,180,4.49124249228892,160,-0.0189688332503146,0
"BRHO",0.6,2479,5.05146107007903,166,-0.0124720141119242,0
"BRHO",0.6,2251,4.8102271788159,146,-0.0168289528444834,0
"BRHO",0.6,1177,5.29975467306147,124,-0.0120682304232751,0
"BRHO",0.6,2636,4.93782635446781,139,-0.0152091265900245,0
"BRHO",0.6,1835,4.96984268635763,158,-0.0133209182043632,0
"BRHO",0.6,1038,4.64633459674564,155,-0.0178484292369453,0
"BRHO",0.6,2048,5.05587079027316,152,-0.0125702762227879,0
"BRHO",0.6,2227,4.54316118382856,151,-0.0188863334665345,0
"BRHO",0.6,313,4.6492706575026,180,-0.015875380312502,0
"BRHO",0.6,602,5.03823379154296,139,-0.0138604778640885,0
"BRHO",0.6,2710,4.93104531945405,144,-0.0156296518077026,0
"BRHO",0.6,1133,4.88944039087989,171,-0.0135096759962356,0
"BRHO",0.6,2177,4.42965613193013,168,-0.0189547760085236,0
"BRHO",0.6,752,4.89335039034474,138,-0.0157547558750258,0
"BRHO",0.6,2347,4.85594272757284,154,-0.0153757560421165,0
"BRHO",0.6,2801,4.928264988966,135,-0.0162094851767384,0
"BRHO",0.6,2979,4.77228970474212,156,-0.0159326871481171,0
"BRHO",0.6,225,5.02493668636138,169,-0.0125640256848595,0
"BRHO",0.6,2583,4.71453403899984,144,-0.0184696714447032,0
"BRHO",0.6,2509,4.92478222606663,165,-0.0136400275628587,0
"BRHO",0.6,2663,5.01257720961762,137,-0.0155285118404889,0
"BRHO",0.6,608,4.57469924800425,177,-0.0167935424207415,0
"BRHO",0.6,2185,4.55353397622758,195,-0.0153516146538774,0
"BRHO",0.6,941,5.17896240965835,133,-0.0136007855848835,0
"BRHO",0.6,81,5.00152725222142,162,-0.0130020900127518,0
"BRHO",0.6,626,4.93661032754611,153,-0.014507465667909,0
"BRHO",0.6,274,4.61461246069928,204,-0.0138799189477257,0
"BRHO",0.6,727,5.01403649550816,145,-0.0148683223662052,0
"BRHO",0.6,2754,5.14742557816574,120,-0.0139588955036541,0
"BRHO",0.6,1590,4.99130017963002,134,-0.0148452964119244,0
"BRHO",0.6,68,4.80437691701319,134,-0.0178048339817331,0
"BRHO",0.6,826,4.94978423886196,119,-0.0185250546856405,0
"BRHO",0.6,1017,4.32775418385279,187,-0.0175062340290271,0
"BRHO",0.6,1389,4.75898754184326,164,-0.0150549367362187,0
"BRHO",0.6,2163,4.94642613940338,123,-0.0168816202992718,0
"BRHO",0.6,1424,5.07692431204736,122,-0.0158831771142409,0
"BRHO",0.6,1488,4.67885002597686,176,-0.0147231656374864,0
"BRHO",0.6,1647,4.82469965513683,138,-0.0175432579415177,0
"BRHO",0.6,1989,4.70590180930435,153,-0.0164147152933354,0
"BRHO",0.6,376,4.63598476136034,192,-0.0145303807459037,0
"BRHO",0.6,810,4.3924240685893,187,-0.0166493898313391,0
"BRHO",0.6,1880,5.14500638230069,127,-0.0138579064378829,0
"BRHO",0.6,834,4.76743533059788,143,-0.0166269103584189,0
"BRHO",0.6,2919,4.97834770040219,141,-0.0146427263003423,0
"BRHO",0.6,2503,5.02756115450435,121,-0.0165250206932136,0
"BRHO",0.6,1368,4.44747384019821,182,-0.0167297640441711,0
"BRHO",0.6,2327,4.92589897187262,154,-0.0149272567231732,0
"BRHO",0.6,991,4.95914114053454,145,-0.0155519350299566,0
"BRHO",0.6,684,4.51984524654685,181,-0.016767180702796,0
"BRHO",0.6,1992,4.14716705314264,223,-0.0162706324678743,0
"BRHO",0.6,357,4.61030509997857,157,-0.0182025623693055,0
"BRHO",0.6,2035,4.64378253530013,220,-0.0123299950262943,0
"BRHO",0.6,2092,4.54333273170306,175,-0.0174323352637721,0
"BRHO",0.6,66,5.02298521577325,114,-0.017677288828915,0
"BRHO",0.6,39,4.95650033824494,159,-0.0129599030590575,0
"BRHO",0.6,1484,4.59651937086304,157,-0.0187317244096703,0
"BRHO",0.6,1703,5.22243287673439,119,-0.01413166135187,0
"BRHO",0.6,938,4.95864029429156,146,-0.0151579824456079,0
"BRHO",0.6,2397,4.74858185045929,151,-0.0167595164151175,0
"BRHO",0.6,2450,4.91357105387445,151,-0.0140855297818521,0
"BRHO",0.6,2319,4.55321190825282,194,-0.0147602100352366,0
"BRHO",0.6,2089,4.88760385498106,146,-0.015859356508024,0
"BRHO",0.6,2182,4.80181382556995,182,-0.0135223690357115,0
"BRHO",0.6,1335,4.95848730827684,152,-0.0146533209258899,0
"BRHO",0.6,2584,4.85633021804549,166,-0.0144302261466273,0
"BRHO",0.6,2233,4.95707075464028,149,-0.0142957588039155,0
"BRHO",0.6,1876,4.1658785430743,212,-0.0170507439538753,0
"BRHO",0.6,852,4.50905571857755,173,-0.0176853545564716,0
"BRHO",0.6,2379,4.30114119481897,205,-0.0166441894813525,0
"BRHO",0.6,1686,4.82614738998349,171,-0.0138383342382734,0
"BRHO",0.6,1770,4.61530575282701,144,-0.0190521967777338,0
"BRHO",0.6,1855,4.72270553167946,152,-0.0169690479765337,0
"BRHO",0.6,2237,4.70043351117362,192,-0.013707103445482,0
"BRHO",0.6,2466,4.57277975883113,176,-0.0158693884264662,0
"BRHO",0.6,28,5.13761547134972,124,-0.0142943833163264,0
"BRHO",0.6,2680,4.86706040184387,162,-0.0140364525284757,0
"BRHO",0.6,222,4.89826423364246,139,-0.0162549555463112,0
"BRHO",0.6,1842,4.90796228222767,135,-0.017408577964798,0
"BRHO",0.6,1615,4.81378373652206,175,-0.0133219836886586,0
"BRHO",0.6,33,4.7784502579828,128,-0.0192309957901711,0
"BRHO",0.6,383,4.64324436381731,149,-0.0176884212911473,0
"BRHO",0.6,1232,4.97424740782875,156,-0.0135878672438854,0
"BRHO",0.6,1502,4.84984614249418,130,-0.0181595040963618,0
"BRHO",0.6,1999,4.19550774106914,209,-0.0175354199284013,0
"BRHO",0.6,2719,4.70614300740587,145,-0.0176953436128805,0
"BRHO",0.6,256,4.95940272927465,153,-0.0145301162853601,0
"BRHO",0.6,1852,4.90727931107242,162,-0.0141091894918034,0
"BRHO",0.6,2560,5.0064655215753,132,-0.0156045137558264,0
"BRHO",0.6,1110,4.58363787883774,164,-0.0178268348314699,0
"BRHO",0.6,2688,4.63313624910526,230,-0.0121128969293662,0
"BRHO",0.6,1511,4.61802654096702,200,-0.0141996516382285,0
"BRHO",0.6,1526,4.67980118721766,204,-0.0125566602736781,0
"BRHO",0.6,1216,4.45822430332116,212,-0.0146646227813572,0
"BRHO",0.6,146,5.00700561622141,146,-0.0134584893328605,0
"BRHO",0.75,2150,5.00094114755673,156,-0.0159231384921125,0
"BRHO",0.75,1091,4.63323147958271,158,-0.0197944333093406,0
"BRHO",0.75,792,4.88459502076216,142,-0.0191081142912647,0
"BRHO",0.75,2517,4.66674647795871,217,-0.0145792348263244,0
"BRHO",0.75,352,5.2745007334464,142,-0.0126896676703665,0
"BRHO",0.75,144,4.81529405496062,213,-0.0135144558031026,0
"BRHO",0.75,89,5.20628259887681,146,-0.0141879438749371,0
"BRHO",0.75,2035,4.87625745631628,170,-0.0162258864314139,0
"BRHO",0.75,143,4.79477063387692,158,-0.0186163080986104,0
"BRHO",0.75,2169,4.4503907313929,210,-0.0166635134089901,0
"BRHO",0.75,1846,4.77006108591426,155,-0.0186028109991816,0
"BRHO",0.75,1107,5.11387189457231,147,-0.0152806917985695,0
"BRHO",0.75,2449,4.21958056276284,205,-0.019712239236538,0
"BRHO",0.75,2525,4.68696655469521,153,-0.0198852889060085,0
"BRHO",0.75,1646,4.99006805470381,174,-0.0138509598846884,0
"BRHO",0.75,224,5.04012564260553,169,-0.0139990145828396,0
"BRHO",0.75,1124,5.01325712847568,158,-0.0151336313539334,0
"BRHO",0.75,2227,5.05908702110568,160,-0.0139859470216473,0
"BRHO",0.75,1325,5.05538224632008,148,-0.0163138783276459,0
"BRHO",0.75,202,4.44059664044871,206,-0.0169937064942164,0
"BRHO",0.75,2212,4.84996523255143,147,-0.0184554959974084,0
"BRHO",0.75,221,4.88270768006918,141,-0.0195018262015257,0
"BRHO",0.75,2543,4.62556844037222,174,-0.0187018294298739,0
"BRHO",0.75,1637,5.23419049736578,115,-0.0173359360344527,0
"BRHO",0.75,1287,5.02042027489,144,-0.0160321998136279,0
"BRHO",0.75,2967,4.58039060712599,196,-0.0161826098317526,0
"BRHO",0.75,2097,4.85461152365983,147,-0.0178809412018144,0
"BRHO",0.75,10,5.25596523156337,119,-0.0172052691872283,0
"BRHO",0.75,244,5.29362222987994,144,-0.0137978040580958,0
"BRHO",0.75,870,5.00167553882112,151,-0.0166075835615521,0
"BRHO",0.75,1517,5.29888318076277,127,-0.014075110412093,0
"BRHO",0.75,1872,4.89791479993308,141,-0.0195068482560394,0
"BRHO",0.75,814,4.68972225371557,147,-0.0202009426859521,0
"BRHO",0.75,1574,4.70790022164123,191,-0.0155604328298673,0
"BRHO",0.75,500,4.30281391943252,191,-0.0202242727768734,0
"BRHO",0.75,2520,4.51118832583882,172,-0.0194496436983406,0
"BRHO",0.75,1210,4.52435920680024,190,-0.0183652387397839,0
"BRHO",0.75,849,4.3719416331111,229,-0.015871959490199,0
"BRHO",0.75,2819,4.31847364255396,190,-0.0195478060385078,0
"BRHO",0.75,2326,4.55003986889614,200,-0.0167836863922872,0
"BRHO",0.75,510,4.44662562939153,176,-0.0195431906009965,0
"BRHO",0.75,2242,4.89307355381211,178,-0.0152486416160427,0
"BRHO",0.75,2831,4.96469570114331,160,-0.0158203898299702,0
"BRHO",0.75,2908,4.97474620471275,135,-0.0181237404095159,0
"BRHO",0.75,2203,5.15096668490427,164,-0.0133227973437343,0
"BRHO",0.75,2901,4.45787908689674,208,-0.0171803995994559,0
"BRHO",0.75,422,4.66279123413574,184,-0.0171479709982752,0
"BRHO",0.75,2685,4.56633191411992,163,-0.0203045811190702,0
"BRHO",0.75,2221,4.79779474426846,154,-0.0185336342159767,0
"BRHO",0.75,2847,4.73665573618759,200,-0.0152304768151643,0
"BRHO",0.75,1587,4.70463545986218,201,-0.0147811261423341,0
"BRHO",0.75,1151,4.87436321318483,150,-0.0174951746585032,0
"BRHO",0.75,1204,5.05699559351713,143,-0.0163598422941495,0
"BRHO",0.75,469,5.27059321020102,114,-0.0177195181931319,0
"BRHO",0.75,1869,4.62536293136037,168,-0.0191085036369867,0
"BRHO",0.75,2009,5.38070468834298,135,-0.0134867213070138,0
"BRHO",0.75,2646,4.92048760873483,141,-0.019337908258826,0
"BRHO",0.75,816,4.96092670154934,148,-0.0174469312322945,0
"BRHO",0.75,240,4.91809686272596,149,-0.0179964287645881,0
"BRHO",0.75,148,5.09978144192771,168,-0.0127175265451865,0
"BRHO",0.75,958,4.58827821469,159,-0.0199076744448009,0
"BRHO",0.75,1301,5.03991925088681,127,-0.0186392877400219,0
"BRHO",0.75,2835,4.50880763360358,180,-0.0182524501044662,0
"BRHO",0.75,99,4.58841995216059,204,-0.015343105655262,0
"BRHO",0.75,1408,4.87977881865853,157,-0.0173637148655371,0
"BRHO",0.75,601,4.44523104418096,190,-0.0186465028363552,0
"BRHO",0.75,1928,4.9865496003088,153,-0.015623722153685,0
"BRHO",0.75,2736,4.97184490974451,123,-0.020171880861053,0
"BRHO",0.75,1480,4.70611571971848,174,-0.0174829562722246,0
"BRHO",0.75,1903,5.22312633252586,130,-0.0155412404308849,0
"BRHO",0.75,2684,4.23540403718673,211,-0.0188202469437732,0
"BRHO",0.75,862,4.8555613791255,161,-0.0170843116888749,0
"BRHO",0.75,2563,5.24224739865779,145,-0.0143720729280069,0
"BRHO",0.75,1387,4.70821632174431,204,-0.0152260105978647,0
"BRHO",0.75,1315,4.86806597098298,132,-0.0201454900412853,0
"BRHO",0.75,2865,5.30763705487129,135,-0.013199768621749,0
"BRHO",0.75,227,4.34401250658735,185,-0.02072846325363,0
"BRHO",0.75,218,4.65343827835296,181,-0.0170051983057682,0
"BRHO",0.75,2305,4.7156686414376,162,-0.0181328324497161,0
"BRHO",0.75,869,5.25832896396129,148,-0.0132200377492883,0
"BRHO",0.75,539,4.95025467224963,158,-0.0155516555334047,0
"BRHO",0.75,2724,4.88447949691512,131,-0.0204011830887075,0
"BRHO",0.75,1045,5.13545576425395,136,-0.0168187322236682,0
"BRHO",0.75,1576,4.66327944682094,185,-0.0168160549500307,0
"BRHO",0.75,317,4.91212996970444,134,-0.0198053833443268,0
"BRHO",0.75,456,4.53690638042229,195,-0.017521347969783,0
"BRHO",0.75,1980,5.19959152035991,154,-0.0131425313948326,0
"BRHO",0.75,267,4.81078395073953,167,-0.0173011833717142,0
"BRHO",0.75,1893,4.59871177228537,169,-0.0195740047099382,0
"BRHO",0.75,1600,4.86571962148913,154,-0.0180818087501484,0
"BRHO",0.75,385,4.95932040075699,170,-0.0147095232142037,0
"BRHO",0.75,1772,4.63602586349767,199,-0.0162292249160488,0
"BRHO",0.75,847,4.86181351887115,165,-0.0171197152801954,0
"BRHO",0.75,2918,5.09057198433618,178,-0.0130061672794712,0
"BRHO",0.75,1738,5.03175383124351,151,-0.0152340615373702,0
"BRHO",0.75,1008,5.0236750553362,141,-0.0171206780122111,0
"BRHO",0.75,76,4.67447447977597,167,-0.0184195892478023,0
"BRHO",0.75,355,5.07866551513857,151,-0.016076109354357,0
"BRHO",0.75,2437,5.03041905528924,147,-0.0168820440581925,0
"BRHO",0.75,1202,4.81876229132989,149,-0.0192182893555196,0
"BRHO",0.75,846,5.25134566286388,131,-0.015020925576207,0
"BRHO",0.75,134,4.7773697228186,194,-0.0147317117841016,0
"BRHO",0.75,2043,4.91168945730367,145,-0.0175122999466302,0
"BRHO",0.75,2116,4.9722600348797,167,-0.0153960215990005,0
"BRHO",0.75,1404,4.65651686818326,178,-0.0176509185616564,0
"BRHO",0.75,776,4.87826772867307,157,-0.0165452840580188,0
"BRHO",0.75,600,4.89740841422022,148,-0.0186940672981275,0
"BRHO",0.75,1350,4.8915432613505,177,-0.0147064467515037,0
"BRHO",0.75,2033,4.86870919078484,130,-0.020763224094945,0
"BRHO",0.75,1977,5.27498867108813,110,-0.0177606963404257,0
"BRHO",0.75,50,4.59831547096684,158,-0.0197897904576757,0
"BRHO",0.75,1317,5.06617210628189,129,-0.0171552505947447,0
"BRHO",0.75,2064,5.04850961704582,134,-0.0177685658243888,0
"BRHO",0.75,1583,4.62108301907143,179,-0.017579918481522,0
