"focal","water","post_num","igr","dens","alpha_inter","microbe"
"BRHO",0.6,3375,3.98235899113048,214,-0.0183550414384326,0
"BRHO",0.6,131,4.24963541173088,189,-0.0173880125806704,0
"BRHO",0.6,569,4.37549327332744,165,-0.0194727183210199,0
"BRHO",0.6,315,3.07057857071529,251,-0.022942765841257,0
"BRHO",0.6,2607,4.26986284097218,198,-0.0174126543387872,0
"BRHO",0.6,1407,3.11492050614036,326,-0.0172643922057751,0
"BRHO",0.6,597,4.13447226519723,200,-0.0176134969100907,0
"BRHO",0.6,1929,4.25513467248483,207,-0.0167107154237174,0
"BRHO",0.6,486,4.20343045758053,189,-0.018727704887624,0
"BRHO",0.6,3235,2.97588286277844,330,-0.018201413323111,0
"BRHO",0.6,3709,4.21281122150987,187,-0.0186841133778598,0
"BRHO",0.6,3591,3.01282175352089,327,-0.0174847918007064,0
"BRHO",0.6,152,3.32396967546024,230,-0.0230814007188652,0
"BRHO",0.6,3156,2.44803405929419,346,-0.0196281367828004,0
"BRHO",0.6,3445,4.03742058184513,187,-0.021075869849577,0
"BRHO",0.6,3974,3.09701210905826,257,-0.0223976827907393,0
"BRHO",0.6,2351,4.30920395784005,185,-0.0178896704804263,0
"BRHO",0.6,2420,3.87488926900433,214,-0.0195487953146418,0
"BRHO",0.6,3897,3.66494469673953,206,-0.0219760944947838,0
"BRHO",0.6,3690,3.60813114970756,217,-0.0214559213274009,0
"BRHO",0.6,2252,4.43577295615482,191,-0.0168129237166868,0
"BRHO",0.6,3268,4.2775286787508,189,-0.0179385846104457,0
"BRHO",0.6,1413,4.04855104781519,193,-0.0199465804110335,0
"BRHO",0.6,2899,3.76695204564138,207,-0.0214187903043903,0
"BRHO",0.6,1139,3.05860562551407,273,-0.0208362620217512,0
"BRHO",0.6,2210,3.5245925246797,232,-0.0211887156715507,0
"BRHO",0.6,1370,4.42099309127189,181,-0.0169807083486747,0
"BRHO",0.6,1833,4.18523362806823,161,-0.0225218295075961,0
"BRHO",0.6,429,4.52035932404464,158,-0.0176395630021962,0
"BRHO",0.6,3389,4.18802796153847,202,-0.0174905216017048,0
"BRHO",0.6,2157,2.97843480633635,286,-0.0209225155287731,0
"BRHO",0.6,3286,4.03008089826386,209,-0.018339701593756,0
"BRHO",0.6,1717,3.76207370071274,245,-0.0178793989042445,0
"BRHO",0.6,620,4.30914878151827,167,-0.0203413621717493,0
"BRHO",0.6,1665,3.31952469542387,240,-0.0223383159944729,0
"BRHO",0.6,798,3.44912696816247,279,-0.0174335358689456,0
"BRHO",0.6,1696,3.61334781303133,278,-0.0164159737123834,0
"BRHO",0.6,712,2.72503748500004,284,-0.0220038737574555,0
"BRHO",0.6,2584,4.0073873827829,186,-0.0214592336148203,0
"BRHO",0.6,1017,4.43391301099027,168,-0.0190620957888297,0
"BRHO",0.6,3338,4.3556123531365,160,-0.0205603358284292,0
"BRHO",0.6,2303,3.01672475523923,273,-0.0209850335161029,0
"BRHO",0.6,502,3.75421667384832,265,-0.0162484622084462,0
"BRHO",0.6,1589,4.27087658296118,181,-0.0188120994063151,0
"BRHO",0.6,1511,3.74505471190405,260,-0.0170349597164572,0
"BRHO",0.6,2761,4.20481096574544,183,-0.0194132935404888,0
"BRHO",0.6,935,3.43376662421207,242,-0.020866937065411,0
"BRHO",0.6,1206,3.93491782567238,272,-0.014995963695923,0
"BRHO",0.6,3137,4.47269909306824,164,-0.0189712294552095,0
"BRHO",0.6,217,3.48738068554656,239,-0.0210131339444675,0
"BRHO",0.6,1775,4.38133581709118,175,-0.0185182674524977,0
"BRHO",0.6,3489,4.08116334955257,228,-0.0164011366053345,0
"BRHO",0.6,2669,3.88432622823497,187,-0.0215938510413755,0
"BRHO",0.6,102,4.27918329717679,192,-0.0172927914599754,0
"BRHO",0.6,589,3.01171886512486,273,-0.0214630922420683,0
"BRHO",0.6,271,3.97895699285449,197,-0.0206233120271835,0
"BRHO",0.6,3244,3.63959519229012,266,-0.0174507456152394,0
"BRHO",0.6,787,3.54435932836156,229,-0.0215333521770893,0
"BRHO",0.6,2802,3.27392656334438,267,-0.0202143825153016,0
"BRHO",0.6,1744,3.87624428195192,266,-0.0158552853689877,0
"BRHO",0.6,1279,3.98177539993691,213,-0.0181283954097849,0
"BRHO",0.6,3566,4.15364957038186,177,-0.0196286535981798,0
"BRHO",0.6,2901,4.17301068848654,181,-0.0201493166790215,0
"BRHO",0.6,2238,4.33690970568093,197,-0.0159002180136356,0
"BRHO",0.6,2858,3.47939049111679,274,-0.0175741269542377,0
"BRHO",0.6,3611,4.22607494609528,188,-0.0177669798180728,0
"BRHO",0.6,2637,3.47350769606371,242,-0.0206272083273897,0
"BRHO",0.6,2575,3.55836064527441,218,-0.0218900619676177,0
"BRHO",0.6,3441,4.29179431568335,188,-0.018281045982206,0
"BRHO",0.6,3981,3.06738422183552,313,-0.018153907650473,0
"BRHO",0.6,3027,4.34169340623873,197,-0.0165550656194393,0
"BRHO",0.6,669,3.9756170677819,189,-0.021024624721854,0
"BRHO",0.6,1329,3.59779446783415,255,-0.0187484121716249,0
"BRHO",0.6,2195,3.80510231776098,217,-0.0199432118228845,0
"BRHO",0.6,219,3.79626306969964,219,-0.0201857763131073,0
"BRHO",0.6,1559,3.54241942457858,253,-0.0190564987886548,0
"BRHO",0.6,2496,3.91738775142569,213,-0.0195762686875643,0
"BRHO",0.6,2671,4.35553119952955,163,-0.0195920870871349,0
"BRHO",0.6,3644,3.56777501525654,243,-0.0194720340703615,0
"BRHO",0.6,1899,4.377798208456,184,-0.0171596694545229,0
"BRHO",0.6,3801,3.99219663171729,219,-0.0175270273871271,0
"BRHO",0.6,193,2.30841600852732,335,-0.0214511171922092,0
"BRHO",0.6,3203,4.05979630143338,200,-0.0190996051192084,0
"BRHO",0.6,509,4.26895123456408,179,-0.0196872490039192,0
"BRHO",0.6,1612,4.22522649967093,186,-0.0186530908957032,0
"BRHO",0.6,2052,4.36821752248406,209,-0.0152172050687343,0
"BRHO",0.6,88,3.11116066066696,252,-0.0221441672960251,0
"BRHO",0.6,335,4.01402568123892,212,-0.0188647687054217,0
"BRHO",0.6,2827,4.16984079012159,193,-0.0181190225541346,0
"BRHO",0.6,3961,3.93395393908681,220,-0.0183637787237084,0
"BRHO",0.6,1166,3.92062304451993,190,-0.0210652852459304,0
"BRHO",0.6,508,4.47868728137451,167,-0.0180723910586192,0
"BRHO",0.6,329,4.25992722919953,182,-0.0188934751548019,0
"BRHO",0.6,1099,4.1957305477529,188,-0.0193605966958259,0
"BRHO",0.6,3692,3.31733766262968,231,-0.0223524577844933,0
"BRHO",0.6,1926,4.37478719119642,183,-0.0177969107809978,0
"BRHO",0.6,3565,3.30356845422928,320,-0.0163853995280045,0
"BRHO",0.6,2251,4.60934374216762,164,-0.0160923198744691,0
"BRHO",0.6,460,3.21244080896586,296,-0.0184432388369064,0
"BRHO",0.6,1089,4.16150924147705,224,-0.016579003801885,0
"BRHO",0.6,494,3.99505529376066,242,-0.0164146531042166,0
"BRHO",0.6,3173,3.15765321810224,268,-0.0205605265808147,0
"BRHO",0.6,3595,3.65612120458685,251,-0.0185626625394198,0
"BRHO",0.6,1752,4.25660459363422,179,-0.0188454020862231,0
"BRHO",0.6,3407,2.43368469999835,322,-0.0212310771293546,0
"BRHO",0.6,1505,3.70516214727285,300,-0.0149836325736334,0
"BRHO",0.6,2887,3.63982599468356,259,-0.0179502351061894,0
"BRHO",0.6,2489,3.72221688296617,236,-0.0191566017411899,0
"BRHO",0.6,3809,4.20866864668291,206,-0.017247556046496,0
"BRHO",0.6,1465,4.16956426282,178,-0.0207796412214318,0
"BRHO",0.6,863,2.82521919248806,323,-0.0192358764500175,0
"BRHO",0.6,3560,4.74844929412714,159,-0.0155476207438176,0
"BRHO",0.6,3364,3.86399541643244,257,-0.0160691388910915,0
"BRHO",0.6,579,4.45947134939632,179,-0.0171569781252218,0
"BRHO",0.6,2639,4.19450474907585,167,-0.0220172721424232,0
"BRHO",0.6,2800,3.21534494447507,267,-0.0203940042487843,0
"BRHO",0.6,3549,4.32955469120363,193,-0.0168133949824487,0
"BRHO",0.6,3726,3.61235293147546,256,-0.0185719214699225,0
"BRHO",0.6,3554,3.9161842950357,254,-0.0155759564639155,0
"BRHO",0.6,1679,3.43789907352167,256,-0.01938616190348,0
"BRHO",0.6,1330,4.59580737189562,159,-0.0179352123676975,0
"BRHO",0.6,272,2.99366201656673,273,-0.0218306034012535,0
"BRHO",0.6,2652,3.64323563469095,241,-0.0186473195178923,0
"BRHO",0.6,1277,4.08370112229386,234,-0.0162779412706874,0
"BRHO",0.6,75,3.59063367122287,286,-0.016909898585588,0
"BRHO",0.6,2478,3.61217297831713,236,-0.0198166801335171,0
"BRHO",0.6,3210,3.34908387531048,236,-0.0216323272936223,0
"BRHO",0.6,759,3.95029337417412,222,-0.0180623291772101,0
"BRHO",0.6,1647,4.37697697337646,163,-0.0191544695350687,0
"BRHO",0.6,3280,4.32380549008981,167,-0.0196375265980737,0
"BRHO",0.6,732,4.41721755203715,209,-0.0153815913110491,0
"BRHO",0.6,2400,4.46304004867444,178,-0.0172990191422294,0
"BRHO",0.6,2621,4.04610665876717,181,-0.0204109475736551,0
"BRHO",0.6,50,4.24301277768558,202,-0.0175070131939455,0
"BRHO",0.6,1708,4.44703719260952,192,-0.0155969001471799,0
"BRHO",0.6,1576,2.97804070243423,288,-0.0205829629160357,0
"BRHO",0.6,2788,4.08491472464955,201,-0.0187784525076547,0
"BRHO",0.6,3265,2.58148522652805,303,-0.0216003889717844,0
"BRHO",0.6,1066,4.04976532105766,193,-0.0197852174931637,0
"BRHO",0.6,3215,4.04998456471982,214,-0.017699597944306,0
"BRHO",0.6,859,4.51803279292624,173,-0.0168863531764849,0
"BRHO",0.6,1439,4.00491653319181,191,-0.0206534830063925,0
"BRHO",0.6,2361,3.97490760807296,244,-0.0163914439596702,0
"BRHO",0.6,3799,3.28263058701629,264,-0.0199083394828205,0
"BRHO",0.6,2574,3.99442868866798,236,-0.0168262581377338,0
"BRHO",0.6,3631,3.9144349695741,195,-0.0212337136436582,0
"BRHO",0.6,3433,4.62198008020999,161,-0.0170438308914745,0
"BRHO",0.6,3535,4.10021930890407,169,-0.0212856148821063,0
"BRHO",0.6,2717,3.87343077098398,195,-0.0209373744334786,0
"BRHO",0.6,667,4.18356169156075,186,-0.0197424460759921,0
"BRHO",0.6,2305,4.53910232223878,174,-0.0168452144104507,0
"BRHO",0.6,2190,3.87482260361281,225,-0.0184589463319454,0
"BRHO",0.6,2179,3.77589392770437,278,-0.0151199598650047,0
"BRHO",0.6,3273,3.36328372290499,303,-0.0166001892498162,0
"BRHO",0.6,769,4.44612675239055,171,-0.0177483192743547,0
"BRHO",0.6,2062,3.19837986414087,273,-0.0197046256611658,0
"BRHO",0.6,813,3.69822386376346,273,-0.0166114727442115,0
"BRHO",0.6,1052,4.28015575195697,204,-0.0167110202613193,0
"BRHO",0.6,3649,4.20981134159792,214,-0.0170336363204215,0
"BRHO",0.6,3162,3.2261605937208,319,-0.0171429776837923,0
"BRHO",0.6,1593,3.7426401448865,268,-0.0167168682570797,0
"BRHO",0.6,2366,3.4644256345634,217,-0.0226968303019345,0
"BRHO",0.6,2243,4.15178235510889,225,-0.0162710125096486,0
"BRHO",0.6,756,4.14242393427391,203,-0.0179092056337565,0
"BRHO",0.6,1006,3.76614753603173,247,-0.017808260966463,0
"BRHO",0.6,2730,3.96524202708713,189,-0.0203796087283636,0
"BRHO",0.6,2288,3.19730233016097,263,-0.020773450540404,0
"BRHO",0.6,3732,3.76788296664228,217,-0.0195912128445079,0
"BRHO",0.6,1106,2.84156133712074,336,-0.0183360295704281,0
"BRHO",0.6,899,3.19461561046085,272,-0.0200609565790078,0
"BRHO",0.6,2154,3.67403837827195,266,-0.0166803121732704,0
"BRHO",0.6,2005,3.67227016224223,278,-0.0161471543645248,0
"BRHO",0.6,1991,3.5665667893558,210,-0.0224249815114539,0
"BRHO",0.6,1730,4.46531526771525,153,-0.0190534775533644,0
"BRHO",0.6,1869,3.59815683714218,242,-0.0188827372625975,0
"BRHO",0.6,565,4.31113922464945,192,-0.0175321505839088,0
"BRHO",0.6,3967,4.61604467004793,161,-0.0174507519402725,0
"BRHO",0.6,2429,4.1692647225273,201,-0.018305975772561,0
"BRHO",0.6,607,4.31055474076388,167,-0.0192995338386131,0
"BRHO",0.6,1546,3.97074398827883,185,-0.0211417012346528,0
"BRHO",0.6,2587,3.60192345069161,216,-0.0213165160091783,0
"BRHO",0.6,1367,3.49116820026808,230,-0.0211170833728742,0
"BRHO",0.6,1785,4.12799643576383,201,-0.0182512450122535,0
"BRHO",0.6,2118,4.02727489800056,165,-0.0229581661342768,0
"BRHO",0.6,3108,4.73214117488089,145,-0.0161285187489255,0
"BRHO",0.6,1225,4.23739356560933,218,-0.0161060135110467,0
"BRHO",0.6,1133,3.27908907621229,314,-0.0170644680660193,0
"BRHO",0.6,1354,3.28959843851438,273,-0.0192246788847695,0
"BRHO",0.6,2491,3.54518734975402,266,-0.0178211966712129,0
"BRHO",0.6,2853,4.28028899374863,170,-0.0195927212177813,0
"BRHO",0.6,1202,4.24561605515989,201,-0.0165773602367401,0
"BRHO",0.6,1790,3.68789082678125,219,-0.0209926459681201,0
"BRHO",0.6,2283,4.10455890098477,191,-0.0191407681778236,0
"BRHO",0.6,1451,4.05034705152356,255,-0.0149775660036999,0
"BRHO",0.6,2748,4.0304192633123,194,-0.0204827409690474,0
"BRHO",0.6,3956,3.07062397281817,259,-0.0219267916088054,0
"BRHO",0.6,3991,4.14667743306731,183,-0.0204596234895941,0
"BRHO",0.6,3444,3.63817213472033,200,-0.0228865153417553,0
"BRHO",0.6,121,3.69850383078851,270,-0.0167938204898284,0
"BRHO",0.6,683,2.58764346521837,333,-0.0201890014825853,0
"BRHO",0.6,2860,2.31987995743707,324,-0.0218685138345264,0
"BRHO",0.6,3587,3.31427933333779,230,-0.0225102358188556,0
"BRHO",0.6,1490,3.8546820863051,201,-0.020975506610204,0
"BRHO",0.6,3032,4.16725834600468,182,-0.0203940440556553,0
"BRHO",0.6,2620,4.31846841945561,175,-0.0193289779013273,0
"BRHO",0.6,1964,4.18434706225422,232,-0.0153983120110515,0
"BRHO",0.6,1349,4.56162269797399,183,-0.0152636247682976,0
"BRHO",0.6,406,4.13077135113443,220,-0.0164188052581363,0
"BRHO",0.6,1884,4.09732248894271,202,-0.0180369901885224,0
"BRHO",0.6,2604,3.92319211535638,195,-0.0203243725486614,0
"BRHO",0.6,3260,4.52402226662247,197,-0.0152368177764478,0
"BRHO",0.6,2193,3.97083889275876,207,-0.0191613122411226,0
"BRHO",0.6,411,4.49050758519499,179,-0.017298026882156,0
"BRHO",0.6,2557,4.03195272953941,178,-0.0212301786497696,0
"BRHO",0.6,336,3.8157983564294,221,-0.0195828972981165,0
"BRHO",0.6,958,4.36135097273776,181,-0.0177029341050439,0
"BRHO",0.6,3178,4.03666957581077,189,-0.0205723705567142,0
"BRHO",0.6,1171,3.91027480911244,232,-0.0178612960348416,0
"BRHO",0.6,1402,3.80211183558787,194,-0.022388708432502,0
"BRHO",0.6,1648,4.04294167479759,185,-0.0214387054016291,0
"BRHO",0.6,214,3.44622880889951,287,-0.0173004099528491,0
"BRHO",0.6,2618,4.6529219648291,175,-0.0150929777097043,0
"BRHO",0.6,2328,3.12323045734499,276,-0.0205767503648327,0
"BRHO",0.6,2032,3.66604405073176,242,-0.0189243114727391,0
"BRHO",0.6,1599,4.41236275598027,205,-0.0158343952202481,0
"BRHO",0.6,239,2.89278181165518,316,-0.0195430164926163,0
"BRHO",0.6,3083,4.57808794141408,172,-0.0156949149471989,0
"BRHO",0.6,1209,4.4686737045729,186,-0.0164157907783343,0
"BRHO",0.6,2794,3.03670778972577,274,-0.0206939136026337,0
"BRHO",0.6,1341,3.63464016388848,235,-0.0199447928419035,0
"BRHO",0.6,3188,4.41895311511436,202,-0.0159060012868646,0
"BRHO",0.6,3583,4.15761237357964,220,-0.0161861986735474,0
"BRHO",0.6,51,4.2516021779906,175,-0.0195526572923991,0
"BRHO",0.6,242,4.11743853905889,220,-0.0161671836996848,0
"BRHO",0.6,3146,3.29279810644048,263,-0.0197114069996548,0
"BRHO",0.6,165,4.04798589228416,206,-0.0182398094227217,0
"BRHO",0.6,3357,3.80964654928041,238,-0.0183920366595292,0
"BRHO",0.6,2368,4.23706919960244,183,-0.0181548717992823,0
"BRHO",0.6,1263,3.79885419518391,212,-0.0208656162474485,0
"BRHO",0.6,3556,4.25379873777423,212,-0.0167261223537411,0
"BRHO",0.6,1957,4.55568587167813,185,-0.015633556326184,0
"BRHO",0.6,1095,3.27407312116593,275,-0.0198344365011798,0
"BRHO",0.6,2181,4.20072159842854,211,-0.0162236757078736,0
"BRHO",0.6,2613,3.80794711537799,215,-0.0200006349350693,0
"BRHO",0.6,2343,2.69087072560543,318,-0.0202943294169605,0
"BRHO",0.6,288,3.22760831905717,249,-0.0218645557004712,0
"BRHO",0.6,624,4.13749342380238,220,-0.0167427829431671,0
"BRHO",0.6,3672,3.38972382625255,254,-0.020351007972632,0
"BRHO",0.6,1215,3.85492818861908,220,-0.0197042741565279,0
"BRHO",0.6,2293,4.00618171369784,195,-0.0201237321892694,0
"BRHO",0.6,2599,4.36199203888408,168,-0.0189146717842124,0
"BRHO",0.6,794,2.83154588209481,339,-0.0186470442413061,0
"BRHO",0.75,2472,3.70801181303643,212,-0.0223939633491434,0
"BRHO",0.75,836,3.47359678005096,213,-0.0249224759758062,0
"BRHO",0.75,202,3.92136639842841,228,-0.0197993394868385,0
"BRHO",0.75,973,3.38719379316662,227,-0.023795219210969,0
"BRHO",0.75,1539,3.96735638444457,205,-0.0205981064963618,0
"BRHO",0.75,3172,3.74008833994572,212,-0.02310898038222,0
"BRHO",0.75,598,3.32508799009787,268,-0.0205884563223008,0
"BRHO",0.75,2275,3.69262901240116,255,-0.018961491335295,0
"BRHO",0.75,3036,3.40592786952667,268,-0.0197831066900869,0
"BRHO",0.75,963,3.60037662881294,232,-0.021046630588283,0
"BRHO",0.75,3459,2.36636663670782,289,-0.0251796690671087,0
"BRHO",0.75,619,3.61240647749702,217,-0.0226965140248567,0
"BRHO",0.75,3888,3.27450586465653,236,-0.0245372279120309,0
"BRHO",0.75,1296,2.31850466861674,324,-0.0228257916860982,0
"BRHO",0.75,3548,2.74886820458651,285,-0.0237977030540169,0
"BRHO",0.75,63,2.25105812146401,349,-0.0215264375182287,0
"BRHO",0.75,831,3.4581956333977,271,-0.0195607609569149,0
"BRHO",0.75,1034,2.97167078797426,284,-0.022174480432064,0
"BRHO",0.75,2241,2.91280961310494,240,-0.0260458931293463,0
"BRHO",0.75,1509,3.65793684363988,215,-0.0225385751379214,0
"BRHO",0.75,3485,3.09707576791386,273,-0.0218240758339232,0
"BRHO",0.75,1594,2.36560429490494,298,-0.0250760850829878,0
"BRHO",0.75,3392,2.28639747237028,277,-0.0271688747403706,0
"BRHO",0.75,1766,3.77623471895482,248,-0.0185016939243805,0
"BRHO",0.75,2081,3.34866089447779,264,-0.021095984609675,0
"BRHO",0.75,340,3.83336815046069,202,-0.0227568690032262,0
"BRHO",0.75,813,4.10284764492895,221,-0.0189774965504622,0
"BRHO",0.75,1990,3.57636060929217,235,-0.0216945136083034,0
"BRHO",0.75,3275,3.31448424731785,224,-0.0249469814349032,0
"BRHO",0.75,841,2.74934471891508,275,-0.0243219684905771,0
"BRHO",0.75,1495,3.35936503327718,233,-0.0235315746438418,0
"BRHO",0.75,3551,2.87361557008591,244,-0.0265477032552181,0
"BRHO",0.75,2176,2.62190524721049,282,-0.0246601851171162,0
"BRHO",0.75,3433,3.22616867627311,245,-0.02293373858689,0
"BRHO",0.75,3096,3.22846257419658,247,-0.0234853981638064,0
"BRHO",0.75,2572,2.90094318181669,272,-0.0232865222824135,0
"BRHO",0.75,3267,3.01053214934333,269,-0.0230847926587148,0
"BRHO",0.75,1460,3.53319388270659,237,-0.0218983863566562,0
"BRHO",0.75,3394,3.86464694180413,214,-0.0203369417226186,0
"BRHO",0.75,2967,3.37097033861855,287,-0.018675858619569,0
"BRHO",0.75,3903,3.62491942688973,241,-0.021097941762059,0
"BRHO",0.75,3725,3.22848105273103,272,-0.0208678628563434,0
"BRHO",0.75,3938,3.25565800679525,242,-0.0240331388934621,0
"BRHO",0.75,1019,2.08770617568111,313,-0.0255600268588939,0
"BRHO",0.75,2670,3.49421762795668,270,-0.0193039028341411,0
"BRHO",0.75,669,2.98020364056361,288,-0.0220066011918295,0
"BRHO",0.75,2083,3.76625221347837,201,-0.0239492128245298,0
"BRHO",0.75,318,3.48882906478128,230,-0.0228333651186386,0
"BRHO",0.75,2131,2.77299503700244,261,-0.0247755002277766,0
"BRHO",0.75,2181,1.72114200028229,324,-0.0263819110037749,0
"BRHO",0.75,3824,2.07892193189634,375,-0.021144659944383,0
"BRHO",0.75,57,3.42994828378651,278,-0.019176329726877,0
"BRHO",0.75,2810,3.030562089436,231,-0.0261468260381056,0
"BRHO",0.75,32,2.91131323406054,259,-0.0244860242921836,0
"BRHO",0.75,1588,1.74555891369554,329,-0.0258401558831252,0
"BRHO",0.75,2705,3.69295327916056,218,-0.0223198808784361,0
"BRHO",0.75,1826,3.64978570346092,231,-0.0212817215703053,0
"BRHO",0.75,960,2.29478856184241,296,-0.0260441955532566,0
"BRHO",0.75,573,3.62751298343106,263,-0.0187841261097506,0
"BRHO",0.75,123,3.6092009661304,255,-0.0195593095583935,0
"BRHO",0.75,2964,1.69169900412958,386,-0.0229120356297391,0
"BRHO",0.75,3913,2.73641670156956,272,-0.0242567033396484,0
"BRHO",0.75,3409,4.22256727481969,211,-0.0185325675760653,0
"BRHO",0.75,2180,3.41183154471852,208,-0.0261295725252866,0
"BRHO",0.75,3728,2.42792307498814,288,-0.0252633901817292,0
"BRHO",0.75,2265,3.50365878160475,246,-0.020588037502612,0
"BRHO",0.75,3214,0.936565074071749,375,-0.0272547247310188,0
"BRHO",0.75,3566,3.96999963635582,212,-0.0205556444847583,0
"BRHO",0.75,1424,1.42233286120371,365,-0.0252555489140498,0
"BRHO",0.75,3575,4.0089151539008,193,-0.0218735007209494,0
"BRHO",0.75,1079,2.43035140990421,295,-0.0251828877501271,0
"BRHO",0.75,3062,3.20958227127302,247,-0.0236518239070762,0
"BRHO",0.75,2719,3.88923490004829,189,-0.0239534324056997,0
"BRHO",0.75,2324,2.9513076731345,242,-0.0255355320746461,0
"BRHO",0.75,1988,3.3122229835815,253,-0.0222833143879654,0
"BRHO",0.75,3396,2.33952161470737,320,-0.0235672202718515,0
"BRHO",0.75,854,2.30031756190488,306,-0.0244823470014558,0
"BRHO",0.75,3621,2.82444257037597,301,-0.0218696883427447,0
"BRHO",0.75,592,3.53352463250128,220,-0.0238782616303721,0
"BRHO",0.75,1801,2.22710736202946,313,-0.0241395506705823,0
"BRHO",0.75,1878,2.62049026374834,309,-0.0224351421338595,0
"BRHO",0.75,2642,2.53651655794986,271,-0.02621359683475,0
"BRHO",0.75,1971,1.47509376533185,342,-0.0265236206416856,0
"BRHO",0.75,2328,3.46502492172236,194,-0.0266969212626542,0
"BRHO",0.75,3987,2.80987566421931,297,-0.0222891374087848,0
"BRHO",0.75,3544,3.39839310150345,240,-0.0221903443832581,0
"BRHO",0.75,3054,3.14573845250525,218,-0.0272920679810927,0
"BRHO",0.75,24,3.45989805221336,213,-0.0240967116047057,0
"BRHO",0.75,2711,2.89417831515729,271,-0.0237000471795322,0
"BRHO",0.75,860,3.50049886974355,243,-0.0212050898162815,0
"BRHO",0.75,201,4.02921883698166,221,-0.019013976284885,0
"BRHO",0.75,1958,2.49612744368571,305,-0.0237200907194634,0
"BRHO",0.75,3381,1.85615885099568,361,-0.0231811810444523,0
"BRHO",0.75,3493,3.30204711039364,221,-0.0249026467779293,0
"BRHO",0.75,1733,3.06519308868657,248,-0.0238208989874172,0
"BRHO",0.75,30,0.884087027963666,394,-0.0264177050397546,0
"BRHO",0.75,3074,3.38443127700488,245,-0.0222665616475779,0
"BRHO",0.75,348,2.94909929028127,246,-0.0253858263886235,0
"BRHO",0.75,2781,2.81997818323133,275,-0.0242915821975792,0
"BRHO",0.75,3867,2.20086949515918,303,-0.0255606759725503,0
"BRHO",0.75,1308,2.74442140140003,299,-0.0224827873751628,0
"BRHO",0.75,1613,3.26148292684267,246,-0.0235896543926505,0
"BRHO",0.75,2935,3.21453650475924,285,-0.0203864260628698,0
"BRHO",0.75,2094,3.68092631101692,216,-0.0229021172020966,0
"BRHO",0.75,3430,3.22989747751848,255,-0.0222712269286113,0
"BRHO",0.75,383,3.86503987451689,204,-0.0221194679167356,0
"BRHO",0.75,231,3.94594988552535,206,-0.0212811313159621,0
"BRHO",0.75,1969,3.9093815315854,212,-0.0211363856394709,0
"BRHO",0.75,1642,3.77690258443755,208,-0.0227015689103364,0
"BRHO",0.75,1153,2.99208512656664,272,-0.0231948442190816,0
"BRHO",0.75,2463,2.93789114162263,292,-0.0215599212560403,0
"BRHO",0.75,2828,3.17128081424667,279,-0.0207433234256401,0
"BRHO",0.75,2274,2.21958065317747,308,-0.024618610539328,0
"BRHO",0.75,1617,3.76151753190296,243,-0.0199462555622124,0
"BRHO",0.75,1626,2.84058378809326,346,-0.0186712620749062,0
"BRHO",0.75,3546,2.29505642400283,281,-0.0265070784055312,0
"BRHO",0.75,2658,3.04195092119736,257,-0.0241367759829559,0
"BRHO",0.75,1294,3.99200330860531,193,-0.0225974327641128,0
"BRHO",0.75,143,3.24524820128615,212,-0.0268649914729155,0
"BRHO",0.75,2195,3.58361378349378,234,-0.0218653459776438,0
"BRHO",0.75,1095,3.79705712951513,212,-0.0214612712319118,0
"BRHO",0.75,770,3.71650446604985,229,-0.0209873526007067,0
"BRHO",0.75,3385,3.54078689453896,249,-0.0204402793902325,0
"BRHO",0.75,2578,2.60621357879065,352,-0.0198008785780247,0
"BRHO",0.75,337,3.53893124131624,267,-0.0191560835759129,0
"BRHO",0.75,147,3.89475444250322,217,-0.0198936338320611,0
"BRHO",0.75,87,2.50750581313929,273,-0.0262605341571334,0
"BRHO",0.75,3779,4.12301990954311,196,-0.0210421122999145,0
"BRHO",0.75,146,2.88387433451495,298,-0.0213890075692933,0
"BRHO",0.75,3233,3.57710717716224,200,-0.0252029520491888,0
"BRHO",0.75,2211,1.8575538709838,329,-0.0255440436912312,0
"BRHO",0.75,3565,2.74474691463681,318,-0.0207765135008141,0
"BRHO",0.75,1901,2.31066350837839,326,-0.0230924952724439,0
"BRHO",0.75,1115,2.39614582296838,283,-0.0256875577068462,0
"BRHO",0.75,2520,2.94711796388092,240,-0.0265061247731977,0
"BRHO",0.75,2590,2.70123542993207,281,-0.0240584098908469,0
"BRHO",0.75,1689,2.6136214082097,275,-0.0252216646220952,0
"BRHO",0.75,214,1.26439269593897,369,-0.0259849358140938,0
"BRHO",0.75,1144,2.47654926808256,282,-0.0258923014093887,0
"BRHO",0.75,2268,3.13346251436977,248,-0.0239087550657744,0
"BRHO",0.75,3850,3.8067997318378,221,-0.0210608669506782,0
"BRHO",0.75,1344,1.9389966730414,390,-0.0209081186070675,0
"BRHO",0.75,3806,3.10258025867603,291,-0.0205533256087721,0
"BRHO",0.75,2249,3.53441910386345,206,-0.0249442510903661,0
"BRHO",0.75,213,3.21467688358684,279,-0.0202422489493417,0
"BRHO",0.75,2609,2.40914074144097,314,-0.0234090232847804,0
"BRHO",0.75,1675,1.94254292174915,327,-0.0255372196671123,0
"BRHO",0.75,1303,3.31188619172813,233,-0.0242643298944484,0
"BRHO",0.75,3710,3.1612675762221,221,-0.0265932598056307,0
"BRHO",0.75,2147,2.2695106586117,405,-0.0189300473216725,0
"BRHO",0.75,5,2.04432419180163,310,-0.0259080782547929,0
