"focal","water","post_num","igr","equil","alpha_inter","lambda","microbe"
"ACAM",1,2534,-0.975942912518329,135,-0.0277042226577574,18.5337896170951,0
"ACAM",1,890,0.079812441248391,136,-0.0212964418894446,26.3360415984605,0
"ACAM",1,997,-1.21034630060379,138,-0.0286555929183829,17.2414069736882,0
"ACAM",1,3553,-0.713472573124276,151,-0.0225644999853141,18.25404885612,0
"ACAM",1,1438,-0.318196665597108,133,-0.0233459254513334,21.0812979541135,0
"ACAM",1,23,-1.07098361633963,136,-0.0286968191715224,19.4847577427955,0
"ACAM",1,95,-0.218095767675583,138,-0.0206248485935201,18.2529282193319,0
"ACAM",1,3748,-0.00924598206873944,129,-0.0194091702813741,16.3912582246056,0
"ACAM",1,3490,-0.918809452319198,147,-0.0263763391372222,22.6843750196817,0
"ACAM",1,153,-0.407278186960137,136,-0.0242804761748,23.1333496809973,0
"ACAM",1,3270,-1.39376782599005,142,-0.0307989677596895,20.5313189620532,0
"ACAM",1,2870,-0.318703666272708,131,-0.0225208731386407,18.2068388994407,0
"ACAM",1,345,-0.718198823303771,133,-0.0288788882903983,27.7107086605613,0
"ACAM",1,248,-1.17471717893995,153,-0.0266373419543037,20.3047428205976,0
"ACAM",1,1044,-1.03280858295295,150,-0.0272311448991439,24.3236046379473,0
"ACAM",1,928,-0.481762879983771,150,-0.0233436530222499,25.8474960370425,0
"ACAM",1,3807,0.172096419423156,142,-0.0187141168143802,23.1209151237133,0
"ACAM",1,1622,-0.910975961777852,129,-0.0305015173594156,24.2295447927023,0
"ACAM",1,3719,-1.12011795422143,141,-0.0301254013731837,25.6608950833432,0
"ACAM",1,2649,-0.598378695466844,131,-0.0244276932221675,16.9493068819877,0
"ACAM",1,2613,-0.0788468122053073,157,-0.0182085350933648,21.436268309644,0
"ACAM",1,1926,-1.20919136502346,151,-0.0294872364361811,28.1756104864153,0
"ACAM",1,3963,0.0649247582845739,135,-0.0218701284997611,27.4571172529303,0
"ACAM",1,3627,-1.21048681447977,148,-0.0300648050042606,27.9081255932371,0
"ACAM",1,620,-0.303577393996772,145,-0.020977924530026,20.1362645561729,0
"ACAM",1,3844,-0.52345707376415,156,-0.0210023131810698,19.774974399303,0
"ACAM",1,2020,-0.931656192680775,149,-0.023851098192593,16.3267722632633,0
"ACAM",1,3870,-0.693540809218409,142,-0.0269226435186069,27.9666290831219,0
"ACAM",1,2421,-0.915013838868057,136,-0.026614012736741,17.7602859042337,0
"ACAM",1,3680,-0.522409461407466,141,-0.0218883823332895,16.4825454496269,0
"ACAM",1,3348,0.47664035713174,129,-0.018582037539745,24.6877720736263,0
"ACAM",1,1927,-0.520258206661718,144,-0.0230741191370167,20.7747689534349,0
"ACAM",1,3485,-0.534649212563871,145,-0.0236054611835358,22.6205309910313,0
"ACAM",1,888,-0.27134628755004,136,-0.0223788625965952,20.7737424164532,0
"ACAM",1,3468,-0.673912395688214,132,-0.0262917588670774,20.2329252898858,0
"ACAM",1,3500,-0.164488743896886,135,-0.0223663388060696,22.890797410568,0
"ACAM",1,1972,-0.751647474241501,151,-0.0243925675150714,22.7287215019804,0
"ACAM",1,3424,-0.709759874892731,138,-0.0236813832249229,15.9377838065024,0
"ACAM",1,3839,-0.629592306224765,139,-0.0262186984751829,25.2856567132106,0
"ACAM",1,2291,-0.75591795968987,135,-0.0254718324241634,17.8318524934297,0
"ACAM",1,419,-0.758747711751749,147,-0.0240672613353535,19.6383437232269,0
"ACAM",1,3175,-0.516716990877976,140,-0.024826095272404,24.252067001445,0
"ACAM",1,295,-1.12714753344771,155,-0.0255339351304277,19.1913855244148,0
"ACAM",1,1703,-1.37881604517641,147,-0.0301248610670297,22.1697707823175,0
"ACAM",1,3123,-0.496901545634308,135,-0.0241791877626217,20.1839610948872,0
"ACAM",1,82,-0.358938733067587,134,-0.0255469489728759,27.3596806237275,0
"ACAM",1,548,0.0526920649008801,147,-0.0187919278950153,22.3979629543231,0
"ACAM",1,46,-0.567468617510602,144,-0.0228634307007784,19.1771696282067,0
"ACAM",1,2813,-0.0379915196581332,141,-0.0210651506026213,24.9096573631303,0
"ACAM",1,1107,0.314218902660699,132,-0.0179310975776695,20.1497416664132,0
"ACAM",1,2755,-1.39715527854205,142,-0.0289857925841816,15.9211906104338,0
"ACAM",1,1145,0.0315312806448995,133,-0.0200045194357401,19.8306448452975,0
"ACAM",1,473,-0.247795066170036,131,-0.0225275461406616,19.5408637377115,0
"ACAM",1,3675,0.148087512035466,149,-0.0179269728053,22.7412379929547,0
"ACAM",1,2,-0.802685763033585,143,-0.026606672564469,24.2498153912221,0
"ACAM",1,288,-0.427030828020432,155,-0.0192685217897703,16.6802551010765,0
"ACAM",1,3441,-1.57115271459655,152,-0.0302438169728903,20.121399121767,0
"ACAM",1,2926,-0.511778855718634,147,-0.0236133562638164,24.2296596285204,0
"ACAM",1,135,-0.154947306204797,145,-0.0216841439951621,26.0316687395961,0
"ACAM",1,2289,-0.671566452698728,147,-0.0232996265113243,19.3617167021221,0
"ACAM",1,1944,-0.129437550492921,133,-0.0223415122338018,22.7375054477425,0
"ACAM",1,1369,-0.945113229046823,141,-0.0252531866202757,16.1801008331515,0
"ACAM",1,3699,-1.3705763113209,152,-0.0297424494950052,24.4874325787034,0
"ACAM",1,1581,-1.13648021267321,154,-0.0256258031574461,18.724755698853,0
"ACAM",1,1819,-0.432316042983126,135,-0.0240898422274708,21.3971550502749,0
"ACAM",1,3053,-0.646655122613063,145,-0.0250024182341822,24.3320705663562,0
"ACAM",1,2781,-0.138790698874871,138,-0.022516878861626,25.6113723307334,0
"ACAM",1,1633,-0.0806750114565155,131,-0.023207499285958,25.4928467929485,0
"ACAM",1,2080,-0.778783783153315,137,-0.0256580034580794,18.8777590615945,0
"ACAM",1,605,0.00922285273805622,133,-0.0197167779640214,18.6659523168992,0
"ACAM",1,1006,-0.613157175765103,136,-0.0232337397255714,16.0141957605154,0
"ACAM",1,1217,-0.899643000499106,147,-0.0250964840586099,19.3393883367442,0
"ACAM",1,2969,-1.1199026632936,140,-0.0281209932766797,18.938330570806,0
"ACAM",1,2007,-1.33874083758245,143,-0.0287949699964092,17.1669617436995,0
"ACAM",1,1994,-0.717936228952559,140,-0.0257671162394942,22.0341050281467,0
"ACAM",1,689,-0.148011892287945,136,-0.0227544338708679,25.0962077190426,0
"ACAM",1,2629,-0.447142220017386,148,-0.0219428349705539,20.9730889182091,0
"ACAM",1,1069,-1.19327743646678,142,-0.0300859080346569,24.1026689298994,0
"ACAM",1,3371,0.0705130992459877,138,-0.019175777470213,20.3899200872455,0
"ACAM",1,409,-0.0855813866788415,134,-0.0224091005242058,24.4611186701999,0
"ACAM",1,3695,-0.40728268153808,131,-0.024887456634687,22.1460771815441,0
"ACAM",1,3776,0.111110057340294,132,-0.0197960433818198,20.6403010019888,0
"ACAM",1,516,-0.993413041228848,141,-0.0281890359331643,22.8215210257156,0
"ACAM",1,3229,0.31077232777082,132,-0.0199227817008225,25.9293024213954,0
"ACAM",1,945,-0.241818743041048,145,-0.0216348943133698,23.6460321166743,0
"ACAM",1,3903,-0.889452015171353,129,-0.0291884540410006,20.9908613258756,0
"ACAM",1,823,-0.75797202772515,145,-0.025769805597687,23.938076492373,0
"ACAM",1,34,-1.10021698467777,142,-0.0283889712636681,21.2543857010745,0
"ACAM",1,195,-0.343565726739201,132,-0.0242412702169757,22.4847454766062,0
"ACAM",1,3294,-0.6944168131059,140,-0.0257948758642212,22.6987966261071,0
"ACAM",1,2126,-0.913031990682312,156,-0.0244549542879661,21.4515655537814,0
"ACAM",1,1610,-1.57607690713697,146,-0.03089381627375,18.4716752610022,0
"ACAM",1,2446,-0.333006156483607,146,-0.0225730319110133,24.9920365824327,0
"ACAM",1,313,0.0258623639059905,136,-0.0197917075845816,20.4324447545946,0
"ACAM",1,204,-1.03730838230364,131,-0.0310044435678963,23.7274205426888,0
"ACAM",1,1885,-0.63520189345444,132,-0.0268466390813559,22.7184819520695,0
"ACAM",1,2172,-0.307024928976896,135,-0.023316101150142,22.3191804118014,0
"ACAM",1,3660,-0.36143846269086,142,-0.0234373688474736,25.0022652162253,0
"ACAM",1,1109,-1.04575428358959,141,-0.0261284397069142,16.1574944084404,0
"ACAM",1,1335,-0.586122030918489,141,-0.0244337054260398,21.7519434795526,0
"ACAM",1,2623,-0.703662515448856,130,-0.0282833166955416,23.9772100280914,0
"ACAM",1,3987,-1.15367758841077,149,-0.0289533660203195,26.2881307208415,0
"ACAM",1,2930,-0.429568436212933,140,-0.0237320238740924,23.1311049942785,0
"ACAM",1,874,0.152920032567013,145,-0.0187951290066151,24.1048747515129,0
"ACAM",1,2773,-0.675075905195126,134,-0.0276095921135477,25.3127265225619,0
"ACAM",1,1748,-0.257954543782814,142,-0.0224962020780435,24.3814095508632,0
"ACAM",1,1273,-0.966847067004658,155,-0.0267314293326725,27.7449717194749,0
"ACAM",1,2710,0.098768798606208,129,-0.0215148506410252,23.9486922850704,0
"ACAM",1,1929,-1.33667952056057,139,-0.0306758139915547,19.8968386041726,0
"ACAM",1,3602,-1.16883705826015,134,-0.0292518105218992,17.5313570944099,0
"ACAM",1,1435,-0.961603528526657,147,-0.026147236762038,20.9837905564307,0
"ACAM",1,3894,-1.44903946871183,150,-0.0307284731351143,24.1096987469866,0
"ACAM",1,1220,-0.467361250143875,130,-0.0254927734492506,21.9215265850632,0
"ACAM",1,472,-1.499632249219,156,-0.0290086453118267,20.7630641845147,0
"ACAM",1,1650,0.169495228905796,137,-0.0195419430181553,23.4783716752238,0
"ACAM",1,2316,-0.560180010954728,150,-0.0233485947304093,23.6668548236065,0
"ACAM",1,3749,0.118950197993774,147,-0.0189240388298759,24.652844362515,0
"ACAM",1,1416,-0.606650079509754,151,-0.0243048656477776,26.5695706346913,0
"ACAM",1,3745,-0.972319766951226,141,-0.0255936216325694,16.4530506274089,0
"ACAM",1,575,0.130987208235333,147,-0.0180328782755748,21.9351074580866,0
"ACAM",1,164,-0.573075018162558,151,-0.0234360816358795,24.1196363141224,0
"ACAM",1,3343,-0.312911561744489,151,-0.0220708555538013,26.3604798714444,0
"ACAM",1,1687,0.0310021820743645,134,-0.0216879378939752,25.2773528394887,0
"ACAM",1,3407,-1.24959909767768,153,-0.0275713669861036,21.274903911174,0
"ACAM",1,1585,-1.11870994424012,136,-0.0303605578754428,22.8631832086186,0
"ACAM",1,113,-0.70583837098134,134,-0.0277757101294477,24.9773553427449,0
"ACAM",1,842,0.159564880774437,134,-0.0196077130647648,22.0983577998345,0
"ACAM",1,2941,-1.12150074535677,155,-0.0269816381564939,24.07466019879,0
"ACAM",1,3176,-0.710902107628924,135,-0.0272855533098192,23.8775604286563,0
"ACAM",1,3088,-0.0837017969106996,145,-0.0196414039147976,21.1554324231344,0
"ACAM",1,584,-0.887191152788068,136,-0.0263453734861543,17.6706060812038,0
"ACAM",1,799,-0.971893383164104,149,-0.0269043396249714,24.2134426529344,0
"ACAM",1,64,0.138961495740039,129,-0.0194653997409288,19.2674265359195,0
"ACAM",1,3783,-0.597056613373836,140,-0.0234770706095996,18.3956761367678,0
"ACAM",1,739,-0.7786035033477,134,-0.0269623169426496,20.6311025391077,0
"ACAM",1,1318,-1.284596399581,150,-0.0275712913404916,18.7902224955747,0
"ACAM",1,2721,-0.588062387751515,144,-0.0215971367776113,15.6718756592807,0
"ACAM",1,3573,-0.0819233008598692,132,-0.0221528714997401,22.7472927606286,0
"ACAM",1,876,-0.0305598340523261,142,-0.0209391833756977,25.3359220616563,0
"ACAM",1,2202,-1.041362089897,141,-0.0297656820871973,26.8887239128796,0
"ACAM",1,466,-0.40725015431833,138,-0.0229198386938565,20.241950478425,0
"ACAM",1,1522,0.369417348537343,142,-0.0183923428351953,27.0781125596972,0
"ACAM",1,3461,-0.125459891879955,132,-0.0212334994915218,19.3422930125156,0
"ACAM",1,3951,-0.244754281027206,144,-0.0211299889396955,21.4140594315834,0
"BRHO",0.6,3854,5.02628913396631,117,-0.0165898691878825,437.304806950014,0
"BRHO",0.6,647,5.20264464954773,146,-0.012262500879914,485.139680666736,0
"BRHO",0.6,3384,4.32609657053838,198,-0.0172604093134768,466.019111977247,0
"BRHO",0.6,2703,4.63666498244914,168,-0.0162771429323718,446.19038994157,0
"BRHO",0.6,772,5.08460587707777,134,-0.015218260815651,487.563694734,0
"BRHO",0.6,1542,4.43581513485648,196,-0.0158052284032292,440.751223292686,0
"BRHO",0.6,2,4.66646412392766,142,-0.0190576269367677,453.109905808289,0
"BRHO",0.6,3300,4.42449032911636,169,-0.019271859353179,474.691140445423,0
"BRHO",0.6,527,4.9896527476917,176,-0.0121525576831675,468.258224253116,0
"BRHO",0.6,298,4.94647037699415,154,-0.0144426574897376,468.504148494391,0
"BRHO",0.6,2522,4.99220467566168,126,-0.0165923993545058,456.683199915304,0
"BRHO",0.6,555,4.66834030537144,155,-0.017404867245473,453.250872700046,0
"BRHO",0.6,1900,5.16016541423404,142,-0.0134780899434662,493.445774452285,0
"BRHO",0.6,3149,4.66204533483339,150,-0.0181824347949971,458.512762072348,0
"BRHO",0.6,3524,4.96355998813182,125,-0.0177052855698293,474.077130707323,0
"BRHO",0.6,2667,4.15039292099363,211,-0.0176869027944057,460.324749677699,0
"BRHO",0.6,2294,4.75346902835399,146,-0.0171300826778016,447.005962900539,0
"BRHO",0.6,1081,5.05502368487845,133,-0.0138713489966036,430.483429193544,0
"BRHO",0.6,2155,4.96054588204135,167,-0.0132944104495066,474.384198353869,0
"BRHO",0.6,1804,5.0876092344432,156,-0.0130233729711671,489.319223372744,0
"BRHO",0.6,395,4.59539713826889,162,-0.0169016301641894,429.862663908446,0
"BRHO",0.6,3335,4.78248931091032,182,-0.0137173912932743,457.368210303211,0
"BRHO",0.6,3216,5.02011265735452,139,-0.0145936125635099,454.850790038552,0
"BRHO",0.6,1693,4.57439164341562,196,-0.0144981498429454,445.05695220121,0
"BRHO",0.6,1641,4.9733711703245,155,-0.0129441964192366,430.355799343879,0
"BRHO",0.6,766,4.9965255829329,159,-0.0132756167666602,463.988838240781,0
"BRHO",0.6,1678,4.75964396381684,161,-0.0157789900054064,455.734093816139,0
"BRHO",0.6,703,5.12380401363648,155,-0.0125678956030653,485.935031159725,0
"BRHO",0.6,2501,4.915856488786,144,-0.0161483932686102,480.05092747383,0
"BRHO",0.6,3262,4.36656554520277,180,-0.0185221371894898,466.550462757586,0
"BRHO",0.6,3624,4.61997164240622,150,-0.0188769607455257,460.982337851639,0
"BRHO",0.6,2246,4.49325972033726,182,-0.0174554489541817,485.39163950754,0
"BRHO",0.6,467,4.99180388836244,124,-0.0160967677553586,434.446353218089,0
"BRHO",0.6,1546,4.28036164295845,219,-0.0154630601873697,439.109862472968,0
"BRHO",0.6,2673,5.06611967882924,114,-0.0166356341885342,445.404107808103,0
"BRHO",0.6,1146,4.49026320503122,172,-0.0179602509643746,464.710299770311,0
"BRHO",0.6,1752,4.68047819092468,148,-0.0175281292003627,434.791231071291,0
"BRHO",0.6,3426,4.78590448011591,170,-0.0151730176613445,477.048576722852,0
"BRHO",0.6,3665,4.84225533809014,140,-0.0163986064397843,437.819866447716,0
"BRHO",0.6,3715,4.96088435562267,127,-0.0164791715895071,443.202738717054,0
"BRHO",0.6,250,5.27102784955634,130,-0.0122170509982266,468.251222844252,0
"BRHO",0.6,3158,4.95285908304614,123,-0.018062462551268,471.933296574571,0
"BRHO",0.6,761,4.91367382366769,159,-0.013814652875008,446.792706101394,0
"BRHO",0.6,2717,5.2718842539738,135,-0.0121199314726245,479.804025477126,0
"BRHO",0.6,3764,4.6075783202245,185,-0.0156638809078849,472.907977956055,0
"BRHO",0.6,3767,4.53753886700829,156,-0.0183383727889572,431.984800794376,0
"BRHO",0.6,1243,4.95510316144306,138,-0.0162729382604123,477.644845944746,0
"BRHO",0.6,2186,5.07107575030948,126,-0.0165394315746898,493.134301240865,0
"BRHO",0.6,3543,4.97065303038154,158,-0.0132097465325083,445.604301225226,0
"BRHO",0.6,2492,4.6581931432936,154,-0.0175603641926566,448.228627749686,0
"BRHO",0.6,3370,5.1161555099258,143,-0.0131556052799211,464.131889635921,0
"BRHO",0.6,2148,4.31607745367255,183,-0.0184873546667975,453.894304173697,0
"BRHO",0.6,209,4.99157768469261,137,-0.0154736351446659,464.510025128744,0
"BRHO",0.6,2430,4.72777978686109,200,-0.0137265002585106,491.962610985679,0
"BRHO",0.6,2590,4.83764911326981,177,-0.0135476659105247,457.727255471487,0
"BRHO",0.6,208,4.41699623116577,197,-0.0165872734608324,473.131422024866,0
"BRHO",0.6,1871,4.36917546401279,192,-0.0167314453636952,437.168950725232,0
"BRHO",0.6,542,4.63442031155732,147,-0.0183073096985682,436.671719471004,0
"BRHO",0.6,186,4.42024188548936,207,-0.0161615261075651,493.285967398509,0
"BRHO",0.6,3720,5.08664316871836,130,-0.0149335835091277,465.267089008182,0
"BRHO",0.6,3123,4.74822723906943,174,-0.0142264206045527,435.519639843364,0
"BRHO",0.6,472,5.06984263117149,146,-0.0138201164292457,475.166608521798,0
"BRHO",0.6,1575,4.92687473723722,130,-0.017783014786588,481.512084581155,0
"BRHO",0.6,2016,5.04866688249773,136,-0.014149916115982,444.393220886445,0
"BRHO",0.6,77,4.69421432445252,213,-0.012370311884826,450.324649242376,0
"BRHO",0.6,318,4.81457804862685,144,-0.016461511831819,441.339466071504,0
"BRHO",0.6,2741,4.95896579788824,120,-0.0175053664179649,444.518156288189,0
"BRHO",0.6,1736,4.64634814706557,173,-0.0165620307881494,481.902069124685,0
"BRHO",0.6,1103,4.15466231089411,211,-0.0172420343552463,439.80180812507,0
"BRHO",0.6,470,4.30674838602051,192,-0.0175063627888033,445.387731038801,0
"BRHO",0.6,308,4.8730715900144,148,-0.0157325938557331,459.72059060792,0
"BRHO",0.6,1051,4.45407290146831,192,-0.0160065094405035,443.725510966331,0
"BRHO",0.6,2820,4.80653262913268,147,-0.0163447689524792,445.307925089781,0
"BRHO",0.6,1896,4.57332524253404,158,-0.0181436852027526,448.662231404629,0
"BRHO",0.6,3864,4.50515244881971,157,-0.0192145011303198,453.795297497742,0
"BRHO",0.6,3803,5.035724170848,134,-0.0156469942403568,479.608694872482,0
"BRHO",0.6,3741,5.0515600552427,154,-0.0134723492750494,482.817558779238,0
"BRHO",0.6,2201,4.65126936521697,196,-0.0139325228348499,450.858145571987,0
"BRHO",0.6,423,4.61084731705899,183,-0.0150025415249168,439.324829175672,0
"BRHO",0.6,1041,5.15548706141005,116,-0.0153419706071412,459.298106988932,0
"BRHO",0.6,448,4.76213110578358,146,-0.0182218053469174,487.164239260396,0
"BRHO",0.6,3085,4.9179040195522,152,-0.0149290110775682,466.990469532542,0
"BRHO",0.6,3895,5.06023143776025,139,-0.0137430891912125,446.340012316717,0
"BRHO",0.6,1735,5.05603368856619,129,-0.0151745396216724,457.118957983713,0
"BRHO",0.6,3350,4.63574776974717,153,-0.0181220514821515,455.618432093967,0
"BRHO",0.6,1449,4.82803301800789,164,-0.0151521618807065,476.527495700555,0
"BRHO",0.6,2812,4.93968111785198,168,-0.0136369856344475,481.952773839041,0
"BRHO",0.6,2418,5.02368565139087,147,-0.0131085964791999,434.224364267588,0
"BRHO",0.6,1496,4.87847335858854,125,-0.0180606559189761,445.68868724611,0
"BRHO",0.6,1415,4.6302078923427,160,-0.0177883014622457,472.320303512967,0
"BRHO",0.6,840,4.69921847283031,176,-0.015529358414496,477.10423662615,0
"BRHO",0.6,3903,4.88788015174806,137,-0.0168400285934339,460.691400453229,0
"BRHO",0.6,3859,5.02598208725157,170,-0.0122305822793461,471.980414127105,0
"BRHO",0.6,3302,4.47289059899559,165,-0.0181498113604204,434.301992749054,0
"BRHO",0.6,536,4.35307043232238,177,-0.0190345379601078,468.01002639767,0
"BRHO",0.6,2552,5.16382286193101,144,-0.0120846327066015,454.267104517516,0
"BRHO",0.6,2716,5.29472215742424,124,-0.0127192768608097,473.604871126991,0
"BRHO",0.6,3847,4.64065506113279,150,-0.018803562887803,469.476014569172,0
"BRHO",0.6,3983,4.7062324201701,152,-0.0166968652566471,431.789481901775,0
"BRHO",0.6,3853,4.59894408104358,160,-0.0184390974995034,481.500018762555,0
"BRHO",0.6,1658,4.99504187255525,150,-0.0145820430033422,481.170494960233,0
"BRHO",0.6,1288,5.13040562236386,123,-0.0141667115313815,438.980654636754,0
"BRHO",0.6,251,4.65017500825093,177,-0.0151442020191697,441.691249750829,0
"BRHO",0.6,3774,5.09456941204493,154,-0.0120612662513361,450.641863357838,0
"BRHO",0.6,2568,4.75052092262486,147,-0.0178943800801556,474.70053354263,0
"BRHO",0.6,3459,4.5105102088242,161,-0.0186022831791369,451.03769429679,0
"BRHO",0.6,1241,4.85092888868289,158,-0.0155947282999431,483.083462056157,0
"BRHO",0.6,65,4.77833013887306,146,-0.0169395051006423,448.748293786147,0
"BRHO",0.6,2409,4.87432020301968,160,-0.0151861737604746,483.579931483399,0
"BRHO",0.6,3129,4.7691332138579,163,-0.0147249698018968,430.897423215643,0
"BRHO",0.6,744,4.67065608726744,157,-0.0175959113342993,470.181126067017,0
"BRHO",0.6,1622,5.05134317037361,132,-0.015188777838512,464.540233115908,0
"BRHO",0.6,3206,4.44029810925251,186,-0.0169321699506177,455.801059196135,0
"BRHO",0.6,718,4.64625012747123,160,-0.0166203309538586,433.870039729214,0
"BRHO",0.6,2344,5.05891557102885,141,-0.0148581811101887,491.523095037385,0
"BRHO",0.6,2536,5.03932090033605,155,-0.0130206752603966,463.441005661745,0
"BRHO",0.6,38,5.15158185346541,113,-0.0165801801671034,479.104956719698,0
"BRHO",0.6,1687,4.90130626289288,136,-0.0169327537633448,465.962907387469,0
"BRHO",0.6,1522,5.06484835396388,106,-0.0178770831993995,443.795192031028,0
"BRHO",0.6,2698,4.79351374804446,198,-0.0125648191879235,460.628004361196,0
"BRHO",0.6,3184,4.87884480496271,131,-0.0183816696858016,482.228618166068,0
"BRHO",0.6,1029,5.1524228598285,133,-0.0139138658053118,475.425630629654,0
"BRHO",0.6,3132,4.39041196164159,208,-0.0160801125397442,479.969599052785,0
"BRHO",0.6,833,4.34194223873271,207,-0.0162856077729797,460.610821426293,0
"BRHO",0.6,3461,5.04334312052295,155,-0.0131019727464082,468.089373003401,0
"BRHO",0.6,1386,5.2866891312758,128,-0.0127917053504505,485.767735514341,0
"BRHO",0.6,2298,4.95329304945268,140,-0.015371652519342,454.724599381935,0
"BRHO",0.6,98,4.56095493236117,170,-0.0176671526998311,477.845659098684,0
"BRHO",0.6,2490,4.99830231789528,127,-0.0163121191971081,456.555240635157,0
"BRHO",0.6,3919,4.61664173367233,142,-0.0191264576525493,434.1533302808,0
"BRHO",0.6,3364,4.93520913923927,142,-0.0156123340236201,461.359415636628,0
"BRHO",0.6,3831,4.73954222280032,152,-0.0171418594035719,464.742509045931,0
"BRHO",0.6,2637,4.64948766010105,161,-0.0172292145712421,463.032010882089,0
"BRHO",0.6,637,5.05727140345136,128,-0.0153525517447218,457.920026089189,0
"BRHO",0.6,2247,5.31209812993466,111,-0.0140508440185987,477.567307139053,0
"BRHO",0.6,2143,4.77311656646778,152,-0.0165983874813285,460.539247812682,0
"BRHO",0.6,2129,4.97396148660639,139,-0.0152634162480005,457.849169080389,0
"BRHO",0.6,3196,4.65594516453529,168,-0.0166568234004547,470.986067298852,0
"BRHO",0.6,752,4.54233364101621,166,-0.0183520003964735,479.130990442964,0
"BRHO",0.6,2031,4.64026247649034,184,-0.0148105690061967,446.37259224069,0
"BRHO",0.6,3579,5.07168198631771,137,-0.0133967322310785,436.215010516641,0
"BRHO",0.6,779,5.19863422265787,145,-0.0123337288203231,481.892606134119,0
"BRHO",0.6,1011,5.0735109197286,165,-0.0124994973155388,489.036409585259,0
"BRHO",0.6,905,4.64345648240175,139,-0.0190877775732438,430.450429930272,0
"BRHO",0.6,3077,4.55405247812086,147,-0.0191812427362964,431.919280762155,0
"BRHO",0.6,1552,4.89039045411003,150,-0.0156147636296458,471.978091568925,0
"BRHO",0.6,2305,4.20930552698124,189,-0.0186334851886442,438.109529959708,0
"BRHO",0.6,2196,4.49327102072858,192,-0.016503520899927,484.934353671883,0
"BRHO",0.6,743,4.85651168351577,146,-0.0165601542885779,474.225608443701,0
"BRHO",0.6,964,5.10916911504912,115,-0.0167058650949594,471.540613712566,0
"BRHO",0.6,2647,4.46690146236674,184,-0.0163653660915172,435.26462849842,0
"BRHO",0.6,2235,4.83141646323506,170,-0.013440014541665,430.306273572412,0
"BRHO",0.6,2162,4.9989736790537,141,-0.0147156551050526,455.865598830911,0
"BRHO",0.6,1062,5.14951401995507,129,-0.0138572251255348,456.656006488043,0
"BRHO",0.6,865,5.07641382487593,143,-0.0131820633078768,447.360322236944,0
"BRHO",0.6,2106,4.92237875570223,143,-0.0158266942933799,464.916804657995,0
"BRHO",0.6,3574,4.86186786433422,150,-0.0152610652762363,444.329140808062,0
"BRHO",0.6,1972,4.83095185196119,154,-0.0161111157579323,477.916105463656,0
"BRHO",0.6,1965,4.55360772162376,172,-0.017123950764824,458.681350337698,0
"BRHO",0.6,1701,5.22111503982888,129,-0.0131201032623922,469.256144176487,0
"BRHO",0.6,1830,4.55613347599696,176,-0.0164205025733788,446.531858296774,0
"BRHO",0.6,3526,4.72731645770408,160,-0.0161343272711402,451.625608391567,0
"BRHO",0.6,522,4.64705145166465,178,-0.0154394630117944,455.780728015584,0
"BRHO",0.6,11,4.74542337995953,145,-0.0176643072600606,455.061332738737,0
"BRHO",0.6,2377,4.92584744726906,148,-0.01592938874452,491.369606305571,0
"BRHO",0.6,564,4.83356618722254,134,-0.0183104501965344,470.110156481817,0
"BRHO",0.6,1483,4.94403153925322,159,-0.0138838287952949,461.943372345495,0
"BRHO",0.6,2507,5.11998116718756,155,-0.0122632098150928,473.462575492099,0
"BRHO",0.6,1327,4.4766665763518,164,-0.0186951555322107,451.257407523642,0
"BRHO",0.6,1764,4.91129901141295,151,-0.0150940220008711,465.442662239454,0
"BRHO",0.6,2079,5.0468383998905,111,-0.0185801237619952,477.981880093469,0
"BRHO",0.6,2993,4.87279303646996,173,-0.0135372977615926,463.54231239239,0
"BRHO",0.6,1175,5.02101543186977,147,-0.0142848968001672,474.91132170132,0
"BRHO",0.6,3591,5.02245187449416,125,-0.0161647342307899,455.35222835866,0
"BRHO",0.6,1078,5.05421428804545,141,-0.0147384766610852,484.199140425378,0
"BRHO",0.6,1309,4.12786639060963,201,-0.0191373218686821,477.735765263559,0
"BRHO",0.6,2425,4.42303893992063,188,-0.0164452046089852,433.905211403045,0
"BRHO",0.6,2777,5.16813854121062,146,-0.0121239853957237,463.055756964636,0
"BRHO",0.6,1143,4.56294981385653,184,-0.0163700911407854,478.459723052489,0
"BRHO",0.6,1771,4.8649136517793,158,-0.0149220319955621,463.372302780821,0
"BRHO",0.6,3404,4.81895025167199,126,-0.0190663056799754,452.172946108392,0
"BRHO",0.6,2230,5.17657030235254,132,-0.012777433609787,445.700172551754,0
"BRHO",0.6,1400,5.12479328507209,134,-0.0141013886853997,472.322581397984,0
"BRHO",0.6,2657,4.99403021669249,162,-0.0128354054297606,457.341050184778,0
"BRHO",0.6,1765,5.12558049968466,132,-0.01290764922734,429.0180891703,0
"BRHO",0.6,559,4.69428207725583,160,-0.0168144882984019,464.649282314784,0
"BRHO",0.6,3725,4.91410864815161,121,-0.0184736569678641,456.946444412075,0
"BRHO",0.6,105,4.62221207798766,158,-0.0180003225760012,467.109446100981,0
"BRHO",0.6,658,4.14874252516922,209,-0.0175521479563012,443.840263057713,0
"BRHO",0.6,2784,4.61725969506173,162,-0.017372921868128,457.791879353781,0
"BRHO",0.6,3885,5.0964731443687,138,-0.0145750132795575,488.193023467367,0
"BRHO",0.6,1438,4.7100697084329,157,-0.0167553791167638,455.34027982897,0
